Call_ID,Customer_ID,Agent_ID,Call_Date,Channel,Product,Intent,Sentiment,Duration_Sec,Hold_Sec,Transfer_Count,Resolution,CSAT,Transcript_Snippet
CALL0000488,C000637,AG033,2026-08-11,Outbound Call,KTA,Transaction Issue,Negative,211,90,1,Resolved,3.7,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0000489,C000918,AG038,2026-08-24,Inbound Call,Savings,Information Request,Negative,507,23,0,Resolved,4.8,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0000490,C000727,AG017,2026-08-24,Inbound Call,Credit Card,Product Inquiry,Negative,351,94,0,Unresolved,2.6,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0000491,C001119,AG016,2026-06-26,Inbound Call,KPR,Cancellation,Neutral,299,113,0,Resolved,5.0,Saya ingin menanyakan status pengajuan saya.
CALL0000492,C001041,AG013,2026-01-11,Inbound Call,Credit Card,Information Request,Neutral,510,33,0,Resolved,4.0,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000493,C000904,AG010,2026-03-29,Inbound Call,Savings,Cancellation,Negative,214,62,0,Unresolved,4.0,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0000494,C000724,AG030,2026-04-17,Inbound Call,Savings,Product Inquiry,Neutral,559,16,1,Unresolved,2.5,Saya ingin menanyakan status pengajuan saya.
CALL0000495,C000348,AG029,2026-08-19,Inbound Call,Mobile Banking,Cancellation,Neutral,334,2,0,Follow-up,3.8,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000496,C000495,AG033,2026-05-12,Inbound Call,Mobile Banking,Complaint,Neutral,629,122,0,Unresolved,5.0,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000497,C000143,AG007,2026-05-09,Inbound Call,KTA,Payment Issue,Negative,349,35,0,Resolved,3.7,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0000498,C000449,AG020,2026-02-05,Inbound Call,General,Fraud Report,Neutral,534,0,0,Follow-up,4.6,Ada transaksi kartu yang bukan saya lakukan.
CALL0000499,C001111,AG009,2026-07-10,Inbound Call,General,Information Request,Neutral,452,162,0,Resolved,4.1,Saya ingin menanyakan status pengajuan saya.
CALL0000500,C000511,AG036,2026-03-22,Outbound Call,Credit Card,Information Request,Positive,554,21,0,Resolved,4.8,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0000501,C000137,AG011,2026-01-23,Inbound Call,General,Payment Issue,Neutral,440,51,1,Unresolved,4.2,Saya ingin menanyakan status pengajuan saya.
CALL0000502,C000782,AG006,2026-08-26,Outbound Call,KPR,Payment Issue,Neutral,121,155,0,Unresolved,3.4,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000503,C001155,AG023,2026-02-15,Outbound Call,KPR,Complaint,Neutral,602,57,1,Follow-up,4.1,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000504,C001041,AG036,2026-01-04,Inbound Call,Savings,Fraud Report,Neutral,404,56,1,Resolved,5.0,Ada transaksi kartu yang bukan saya lakukan.
CALL0000505,C000329,AG037,2026-01-19,Outbound Call,Credit Card,Cancellation,Negative,562,0,1,Unresolved,4.4,Saya kecewa karena transaksi saya bermasalah.
CALL0000506,C000545,AG004,2026-04-19,Inbound Call,KTA,Product Inquiry,Negative,544,0,0,Resolved,4.0,Saya kecewa karena transaksi saya bermasalah.
CALL0000507,C000637,AG014,2026-01-25,Inbound Call,KPR,Information Request,Neutral,281,56,1,Unresolved,5.0,Saya ingin menanyakan status pengajuan saya.
CALL0000508,C000298,AG007,2026-07-22,Inbound Call,Savings,Transaction Issue,Negative,255,85,1,Resolved,4.9,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0000509,C000323,AG013,2026-05-03,Inbound Call,Debit Card,Transaction Issue,Neutral,538,82,0,Resolved,4.7,Saya ingin menanyakan status pengajuan saya.
CALL0000510,C000284,AG022,2026-03-19,Inbound Call,General,Transaction Issue,Negative,365,39,0,Unresolved,4.3,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0000511,C001193,AG012,2026-01-01,Inbound Call,KPR,Payment Issue,Positive,589,66,1,Resolved,4.6,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0000512,C000895,AG003,2026-04-26,Inbound Call,Savings,Information Request,Neutral,388,0,0,Resolved,4.6,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000513,C001009,AG021,2026-02-06,Outbound Call,Savings,Product Inquiry,Neutral,604,90,0,Follow-up,2.4,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000514,C000980,AG003,2026-08-23,Inbound Call,KTA,Payment Issue,Positive,496,74,0,Resolved,4.3,Saya puas dengan solusi yang diberikan.
CALL0000515,C001151,AG010,2026-03-11,Inbound Call,Mobile Banking,Cancellation,Neutral,472,174,0,Resolved,3.9,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000516,C000127,AG001,2026-04-24,Inbound Call,General,Cancellation,Neutral,353,65,1,Resolved,3.7,Saya ingin menanyakan status pengajuan saya.
CALL0000517,C001058,AG004,2026-01-05,Inbound Call,KTA,Information Request,Neutral,462,13,0,Resolved,3.9,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000518,C000080,AG018,2026-02-01,Inbound Call,Credit Card,Complaint,Neutral,635,62,0,Resolved,2.9,Saya ingin menanyakan status pengajuan saya.
CALL0000519,C000571,AG035,2026-02-19,Inbound Call,General,Cancellation,Positive,410,47,0,Resolved,2.7,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0000520,C000713,AG031,2026-01-13,Inbound Call,General,Cancellation,Negative,516,89,0,Resolved,5.0,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0000521,C000430,AG004,2026-06-24,Inbound Call,KTA,Cancellation,Neutral,428,66,0,Resolved,4.4,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000522,C000176,AG002,2026-08-15,Outbound Call,Savings,Transaction Issue,Negative,442,0,0,Resolved,2.2,Saya kecewa karena transaksi saya bermasalah.
CALL0000523,C000231,AG014,2026-08-25,Inbound Call,General,Fraud Report,Neutral,730,0,1,Resolved,3.6,Saya tidak melakukan transaksi ini.
CALL0000524,C000989,AG027,2026-03-05,Inbound Call,Savings,Complaint,Positive,636,79,1,Resolved,4.7,Penjelasannya jelas dan saya sangat terbantu.
CALL0000525,C000383,AG030,2026-07-09,Inbound Call,Savings,Transaction Issue,Neutral,434,141,0,Follow-up,3.8,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000526,C000373,AG033,2026-05-01,Outbound Call,General,Fraud Report,Neutral,459,69,1,Resolved,5.0,Ada transaksi kartu yang bukan saya lakukan.
CALL0000527,C001108,AG014,2026-01-12,Inbound Call,Debit Card,Complaint,Positive,294,110,0,Resolved,4.8,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0000528,C000173,AG007,2026-01-22,Inbound Call,Savings,Complaint,Negative,389,121,0,Resolved,3.0,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0000529,C001098,AG002,2026-05-12,Inbound Call,KPR,Complaint,Neutral,476,80,0,Resolved,3.9,Saya ingin menanyakan status pengajuan saya.
CALL0000530,C001105,AG006,2026-04-12,Inbound Call,Savings,Information Request,Negative,573,20,1,Unresolved,3.7,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0000531,C000718,AG003,2026-01-03,Inbound Call,Mobile Banking,Payment Issue,Neutral,555,76,0,Resolved,3.0,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000532,C000199,AG035,2026-08-12,Inbound Call,KPR,Product Inquiry,Neutral,220,131,0,Resolved,3.0,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000533,C000187,AG011,2026-06-25,Inbound Call,Savings,Payment Issue,Neutral,596,94,0,Unresolved,3.4,Saya ingin menanyakan status pengajuan saya.
CALL0000534,C000342,AG033,2026-05-01,Inbound Call,Mobile Banking,Information Request,Negative,404,106,1,Resolved,3.6,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0000535,C000693,AG023,2026-08-25,Inbound Call,Credit Card,Product Inquiry,Neutral,242,40,1,Unresolved,4.3,Saya ingin menanyakan status pengajuan saya.
CALL0000536,C000185,AG022,2026-08-22,Inbound Call,Savings,Payment Issue,Positive,661,54,0,Resolved,4.8,Saya puas dengan solusi yang diberikan.
CALL0000537,C000547,AG019,2026-08-22,Outbound Call,Debit Card,Transaction Issue,Positive,683,58,0,Resolved,4.4,Saya puas dengan solusi yang diberikan.
CALL0000538,C000139,AG033,2026-03-04,Inbound Call,KPR,Product Inquiry,Neutral,467,62,0,Unresolved,4.6,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000539,C000648,AG002,2026-07-31,Inbound Call,Savings,Product Inquiry,Negative,548,129,1,Resolved,3.9,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0000540,C000026,AG004,2026-05-02,Inbound Call,Mobile Banking,Cancellation,Negative,558,0,0,Resolved,4.5,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0000541,C000851,AG017,2026-06-24,Outbound Call,Credit Card,Payment Issue,Negative,671,67,1,Follow-up,3.9,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0000542,C000067,AG016,2026-07-26,Inbound Call,Mobile Banking,Product Inquiry,Negative,551,61,0,Resolved,3.7,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0000543,C000234,AG022,2026-02-09,Outbound Call,KPR,Product Inquiry,Negative,181,0,0,Unresolved,5.0,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0000544,C000210,AG030,2026-04-18,Inbound Call,KTA,Payment Issue,Neutral,782,102,0,Resolved,2.3,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000545,C000997,AG024,2026-01-31,Inbound Call,Mobile Banking,Product Inquiry,Neutral,612,25,1,Resolved,2.6,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000546,C000065,AG011,2026-03-09,Inbound Call,Credit Card,Transaction Issue,Positive,328,45,0,Unresolved,4.3,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0000547,C000515,AG014,2026-04-10,Inbound Call,Credit Card,Product Inquiry,Neutral,235,167,0,Resolved,3.9,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000548,C000709,AG031,2026-07-25,Outbound Call,Savings,Fraud Report,Neutral,511,121,0,Resolved,3.0,Ada transaksi kartu yang bukan saya lakukan.
CALL0000549,C000619,AG009,2026-07-27,Outbound Call,General,Information Request,Neutral,370,97,0,Unresolved,3.3,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000550,C000817,AG021,2026-04-04,Inbound Call,Credit Card,Fraud Report,Negative,479,86,0,Resolved,3.4,Ada transaksi kartu yang bukan saya lakukan.
CALL0000551,C000963,AG022,2026-03-21,Outbound Call,Debit Card,Product Inquiry,Negative,554,56,1,Resolved,4.7,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0000552,C000472,AG031,2026-05-08,Inbound Call,Credit Card,Payment Issue,Neutral,318,175,0,Unresolved,5.0,Saya ingin menanyakan status pengajuan saya.
CALL0000553,C000994,AG029,2026-08-07,Inbound Call,Savings,Product Inquiry,Negative,219,109,0,Resolved,5.0,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0000554,C000382,AG019,2026-08-23,Inbound Call,Savings,Information Request,Neutral,489,24,0,Resolved,2.9,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000555,C001181,AG013,2026-02-24,Inbound Call,Savings,Payment Issue,Positive,324,0,0,Unresolved,3.0,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0000556,C000605,AG015,2026-02-14,Outbound Call,Credit Card,Product Inquiry,Neutral,446,96,0,Resolved,3.0,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000557,C000883,AG017,2026-06-19,Inbound Call,Debit Card,Transaction Issue,Neutral,178,62,1,Follow-up,5.0,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000558,C001050,AG009,2026-03-14,Inbound Call,KPR,Cancellation,Neutral,375,0,0,Unresolved,4.4,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000559,C000951,AG026,2026-02-17,Inbound Call,Debit Card,Transaction Issue,Neutral,549,89,0,Resolved,4.1,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000560,C001021,AG009,2026-01-08,Inbound Call,Mobile Banking,Transaction Issue,Positive,529,50,1,Resolved,4.2,Penjelasannya jelas dan saya sangat terbantu.
CALL0000561,C000644,AG026,2026-04-07,Inbound Call,Savings,Cancellation,Neutral,278,94,0,Follow-up,4.0,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000562,C000053,AG031,2026-04-05,Inbound Call,KTA,Payment Issue,Negative,210,89,0,Follow-up,3.2,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0000563,C000592,AG039,2026-05-16,Inbound Call,Mobile Banking,Fraud Report,Positive,423,32,0,Resolved,4.4,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0000564,C000218,AG005,2026-02-18,Inbound Call,General,Transaction Issue,Neutral,521,100,0,Resolved,3.9,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000565,C001067,AG031,2026-06-21,Inbound Call,General,Payment Issue,Neutral,493,38,0,Resolved,3.1,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000566,C000284,AG004,2026-06-13,Inbound Call,General,Information Request,Neutral,328,41,0,Unresolved,4.5,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000567,C000274,AG014,2026-04-21,Inbound Call,KPR,Cancellation,Neutral,474,36,0,Follow-up,3.7,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000568,C000300,AG008,2026-02-13,Inbound Call,Mobile Banking,Product Inquiry,Positive,690,127,1,Unresolved,4.2,Penjelasannya jelas dan saya sangat terbantu.
CALL0000569,C000771,AG007,2026-05-02,Outbound Call,KTA,Cancellation,Neutral,457,50,0,Resolved,4.0,Saya ingin menanyakan status pengajuan saya.
CALL0000570,C000685,AG008,2026-06-11,Inbound Call,General,Transaction Issue,Neutral,126,140,1,Follow-up,4.7,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000571,C001138,AG002,2026-03-31,Outbound Call,General,Cancellation,Neutral,457,163,0,Resolved,4.2,Saya ingin menanyakan status pengajuan saya.
CALL0000572,C000500,AG033,2026-03-05,Inbound Call,General,Complaint,Neutral,788,24,0,Resolved,3.4,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000573,C000339,AG003,2026-05-02,Inbound Call,KPR,Cancellation,Neutral,188,0,0,Resolved,4.3,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000574,C000060,AG016,2026-03-27,Inbound Call,KTA,Complaint,Neutral,425,122,0,Resolved,4.3,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000575,C000009,AG028,2026-04-07,Inbound Call,Mobile Banking,Product Inquiry,Neutral,379,46,0,Resolved,4.4,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000576,C000448,AG040,2026-03-25,Outbound Call,Debit Card,Information Request,Neutral,437,17,1,Resolved,4.8,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000577,C001111,AG035,2026-03-14,Inbound Call,KTA,Payment Issue,Positive,455,33,0,Resolved,3.6,Saya puas dengan solusi yang diberikan.
CALL0000578,C000628,AG006,2026-06-22,Inbound Call,Credit Card,Cancellation,Neutral,625,42,0,Unresolved,4.6,Saya ingin menanyakan status pengajuan saya.
CALL0000579,C001072,AG040,2026-04-21,Inbound Call,Credit Card,Complaint,Neutral,435,136,0,Resolved,2.8,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000580,C000122,AG027,2026-04-22,Inbound Call,Mobile Banking,Payment Issue,Positive,650,74,0,Resolved,4.0,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0000581,C000112,AG008,2026-06-06,Inbound Call,Savings,Information Request,Positive,399,136,0,Resolved,3.8,Saya puas dengan solusi yang diberikan.
CALL0000582,C001000,AG018,2026-03-28,Inbound Call,Savings,Fraud Report,Neutral,357,92,0,Resolved,5.0,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0000583,C000128,AG037,2026-01-25,Inbound Call,Debit Card,Complaint,Neutral,300,48,0,Resolved,3.9,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000584,C000063,AG016,2026-07-24,Inbound Call,Credit Card,Complaint,Negative,93,44,1,Resolved,4.5,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0000585,C000485,AG008,2026-01-14,Inbound Call,Debit Card,Information Request,Negative,470,96,0,Resolved,2.7,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0000586,C001109,AG036,2026-05-18,Inbound Call,KPR,Fraud Report,Negative,790,110,0,Resolved,3.8,Saya tidak melakukan transaksi ini.
CALL0000587,C000827,AG039,2026-03-05,Inbound Call,General,Fraud Report,Neutral,502,120,0,Unresolved,3.4,Ada transaksi kartu yang bukan saya lakukan.
CALL0000588,C000119,AG040,2026-02-21,Inbound Call,General,Cancellation,Neutral,544,51,0,Resolved,5.0,Saya ingin menanyakan status pengajuan saya.
CALL0000589,C001004,AG039,2026-01-11,Inbound Call,Savings,Information Request,Neutral,346,75,0,Unresolved,3.5,Saya ingin menanyakan status pengajuan saya.
CALL0000590,C001012,AG035,2026-08-05,Inbound Call,KTA,Cancellation,Neutral,376,97,0,Resolved,4.1,Saya ingin menanyakan status pengajuan saya.
CALL0000591,C000961,AG019,2026-04-14,Inbound Call,KPR,Complaint,Neutral,597,44,1,Follow-up,4.1,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000592,C001083,AG008,2026-03-24,Inbound Call,KPR,Transaction Issue,Neutral,782,3,0,Resolved,2.9,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000593,C000288,AG025,2026-06-27,Inbound Call,General,Information Request,Positive,688,21,0,Resolved,3.7,Saya puas dengan solusi yang diberikan.
CALL0000594,C001175,AG009,2026-01-10,Inbound Call,KPR,Complaint,Neutral,565,52,0,Resolved,4.4,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000595,C000385,AG019,2026-05-16,Inbound Call,Savings,Product Inquiry,Positive,426,101,0,Resolved,4.1,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0000596,C000962,AG027,2026-04-29,Outbound Call,Savings,Payment Issue,Positive,458,134,1,Unresolved,2.3,Saya puas dengan solusi yang diberikan.
CALL0000597,C000695,AG038,2026-05-13,Inbound Call,Mobile Banking,Product Inquiry,Negative,284,0,0,Resolved,3.6,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0000598,C000935,AG012,2026-01-30,Inbound Call,Debit Card,Cancellation,Positive,159,32,1,Resolved,4.8,Penjelasannya jelas dan saya sangat terbantu.
CALL0000599,C000753,AG011,2026-08-17,Inbound Call,Savings,Product Inquiry,Neutral,217,45,0,Unresolved,4.5,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000600,C000771,AG030,2026-02-27,Inbound Call,Debit Card,Complaint,Negative,429,109,0,Follow-up,5.0,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0000601,C000739,AG001,2026-06-12,Outbound Call,Savings,Transaction Issue,Neutral,367,36,0,Resolved,3.3,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000602,C000935,AG023,2026-06-29,Inbound Call,Savings,Cancellation,Neutral,156,41,0,Resolved,5.0,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0000603,C000887,AG030,2026-03-24,Inbound Call,KPR,Complaint,Neutral,413,0,1,Unresolved,4.0,Saya ingin menanyakan status pengajuan saya.
CALL0000604,C000162,AG023,2026-02-01,Outbound Call,KPR,Complaint,Neutral,363,92,0,Unresolved,5.0,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0000605,C000991,AG016,2026-03-13,Inbound Call,Savings,Cancellation,Neutral,209,56,0,Follow-up,4.1,Saya ingin menanyakan status pengajuan saya.
CALL0000606,C000643,AG034,2026-07-13,Inbound Call,Credit Card,Complaint,Negative,353,29,0,Unresolved,2.5,Saya kecewa karena transaksi saya bermasalah.
CALL0000607,C000388,AG015,2026-08-06,Inbound Call,KTA,Payment Issue,Negative,362,51,0,Resolved,4.7,Saya kecewa karena transaksi saya bermasalah.
CALL0000608,C000617,AG029,2026-08-13,Inbound Call,Savings,Cancellation,Negative,309,127,1,Resolved,3.7,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0000609,C001160,AG019,2026-02-24,Inbound Call,Savings,Product Inquiry,Negative,587,10,0,Resolved,3.8,Saya kecewa karena transaksi saya bermasalah.
CALL0000610,C001029,AG002,2026-05-26,Inbound Call,Debit Card,Fraud Report,Neutral,77,19,0,Resolved,3.0,Saya tidak melakukan transaksi ini.
CALL0000611,C001000,AG022,2026-02-06,Outbound Call,General,Complaint,Negative,63,134,0,Unresolved,5.0,Saya kecewa karena transaksi saya bermasalah.
CALL0000612,C000555,AG002,2026-06-20,Outbound Call,Debit Card,Transaction Issue,Neutral,421,69,0,Resolved,3.7,Saya ingin menanyakan status pengajuan saya.
CALL0000613,C000941,AG038,2026-04-10,Inbound Call,Credit Card,Cancellation,Neutral,437,102,1,Resolved,5.0,Mohon informasi mengenai biaya dan ketentuan produk.
