Feedback_ID,Text,Topic,Channel,Sentiment,Clean_Text,Topic_Model,Topic_Score,Sentiment_Priority,Priority
FB00711,Proses pengajuan kredit terlalu lama,Loan,Mobile App,negative,proses pengajuan kredit terlalu lama,5,0.2129058517153481,3,High
FB01944,Proses transaksi berjalan lancar dan cepat,Card,ATM,positive,proses transaksi berjalan lancar dan cepat,4,0.10629773296912669,0,Low
FB01384,Proses transaksi berjalan lancar dan cepat,Card,ATM,positive,proses transaksi berjalan lancar dan cepat,4,0.10629773296912669,0,Low
FB01786,Petugas bank ramah dan profesional,Mobile Banking,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB00149,Transaksi saya gagal dan saldo belum kembali,Transaction,ATM,negative,transaksi saya gagal dan saldo belum kembali,4,0.07976518594179097,3,High
FB01555,Saya tidak puas dengan pelayanan bank,Mobile Banking,Email,negative,saya tidak puas dengan pelayanan bank,1,0.09336184129421808,3,High
FB01957,Bagaimana cara mengganti PIN kartu,Loan,Branch,neutral,bagaimana cara mengganti pin kartu,2,0.04933707118670494,1,Medium
FB00926,Petugas bank ramah dan profesional,Transaction,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB00943,Pelayanan customer service sangat cepat dan membantu,Card,Call Center,positive,pelayanan customer service sangat cepat dan membantu,4,0.21081811532378333,0,Low
FB00837,Bagaimana cara mengganti PIN kartu,Loan,Branch,neutral,bagaimana cara mengganti pin kartu,2,0.04933707118670494,1,Medium
FB00576,Saya ingin informasi tentang produk tabungan,Transaction,Mobile App,neutral,saya ingin informasi tentang produk tabungan,2,0.16840665324179388,1,Medium
FB00558,Saya ingin mengetahui limit kartu kredit,Card,Call Center,neutral,saya ingin mengetahui limit kartu kredit,2,0.25019283653826707,1,Medium
FB01236,Saya ingin informasi tentang produk tabungan,Loan,Mobile App,neutral,saya ingin informasi tentang produk tabungan,2,0.16840665324179388,1,Medium
FB01361,Saya sangat puas dengan layanan bank ini,Customer Service,Mobile App,positive,saya sangat puas dengan layanan bank ini,1,0.09265928272652466,0,Low
FB01348,Aplikasi banking sering error saat saya gunakan,Loan,Call Center,negative,aplikasi banking sering error saat saya gunakan,3,0.1701897356859821,3,High
FB01162,Aplikasi mobile banking sangat mudah digunakan,ATM,Branch,positive,aplikasi mobile banking sangat mudah digunakan,6,0.20989998208001634,0,Low
FB01443,Pelayanan customer service sangat cepat dan membantu,Mobile Banking,Call Center,positive,pelayanan customer service sangat cepat dan membantu,4,0.21081811532378333,0,Low
FB00287,Transfer berhasil tanpa masalah,ATM,Branch,positive,transfer berhasil tanpa masalah,6,1.614786542755145e-06,0,Low
FB01605,Saya suka fitur mobile banking yang lengkap,Transaction,Email,positive,saya suka fitur mobile banking yang lengkap,6,0.22314460568451358,0,Low
FB01058,Saya ingin mengetahui limit kartu kredit,Mobile Banking,Call Center,neutral,saya ingin mengetahui limit kartu kredit,2,0.25019283653826707,1,Medium
FB00599,Apa syarat pengajuan KPR,Loan,ATM,neutral,apa syarat pengajuan kpr,5,0.16188235170437767,1,Medium
FB00933,ATM sering tidak bisa digunakan,Transaction,Call Center,negative,atm sering tidak bisa digunakan,3,0.21136854725851217,3,High
FB01462,Aplikasi mobile banking sangat mudah digunakan,Savings,Branch,positive,aplikasi mobile banking sangat mudah digunakan,6,0.20989998208001634,0,Low
FB01638,Saya ingin mengetahui limit kartu kredit,ATM,Call Center,neutral,saya ingin mengetahui limit kartu kredit,2,0.25019283653826707,1,Medium
FB01588,Aplikasi banking sering error saat saya gunakan,Savings,Call Center,negative,aplikasi banking sering error saat saya gunakan,3,0.1701897356859821,3,High
FB01041,Saya sangat puas dengan layanan bank ini,Card,Mobile App,positive,saya sangat puas dengan layanan bank ini,1,0.09265928272652466,0,Low
FB01231,Proses pengajuan kredit terlalu lama,Savings,Mobile App,negative,proses pengajuan kredit terlalu lama,5,0.2129058517153481,3,High
FB00807,Transfer berhasil tanpa masalah,Transaction,Branch,positive,transfer berhasil tanpa masalah,6,1.614786542755145e-06,0,Low
FB00905,Saya suka fitur mobile banking yang lengkap,Transaction,Email,positive,saya suka fitur mobile banking yang lengkap,6,0.22314460568451358,0,Low
FB01680,Saya ingin mengetahui jam operasional cabang,ATM,Email,neutral,saya ingin mengetahui jam operasional cabang,2,0.2455238818801823,1,Medium
FB01205,Saya suka fitur mobile banking yang lengkap,Mobile Banking,Email,positive,saya suka fitur mobile banking yang lengkap,6,0.22314460568451358,0,Low
FB00768,Aplikasi banking sering error saat saya gunakan,Card,Call Center,negative,aplikasi banking sering error saat saya gunakan,3,0.1701897356859821,3,High
FB00610,Customer service lambat merespons keluhan saya,Mobile Banking,Email,negative,customer service lambat merespons keluhan saya,4,0.1837918353330011,3,High
FB01993,ATM sering tidak bisa digunakan,Card,Call Center,negative,atm sering tidak bisa digunakan,3,0.21136854725851217,3,High
FB01565,Saya suka fitur mobile banking yang lengkap,Loan,Email,positive,saya suka fitur mobile banking yang lengkap,6,0.22314460568451358,0,Low
FB01423,Pelayanan customer service sangat cepat dan membantu,Transaction,Call Center,positive,pelayanan customer service sangat cepat dan membantu,4,0.21081811532378333,0,Low
FB01011,Proses pengajuan kredit terlalu lama,Customer Service,Mobile App,negative,proses pengajuan kredit terlalu lama,5,0.2129058517153481,3,High
FB00494,Aplikasi sulit digunakan dan sering logout,Loan,ATM,negative,aplikasi sulit digunakan dan sering logout,3,0.242213474053518,3,High
FB01321,Saya sangat puas dengan layanan bank ini,Card,Mobile App,positive,saya sangat puas dengan layanan bank ini,1,0.09265928272652466,0,Low
FB00278,Saya ingin mengetahui limit kartu kredit,Card,Call Center,neutral,saya ingin mengetahui limit kartu kredit,2,0.25019283653826707,1,Medium
FB01847,Transfer berhasil tanpa masalah,Savings,Branch,positive,transfer berhasil tanpa masalah,6,1.614786542755145e-06,0,Low
FB00359,Apa syarat pengajuan KPR,Transaction,ATM,neutral,apa syarat pengajuan kpr,5,0.16188235170437767,1,Medium
FB01111,Proses pengajuan kredit terlalu lama,Card,Mobile App,negative,proses pengajuan kredit terlalu lama,5,0.2129058517153481,3,High
FB00237,Bagaimana cara mengganti PIN kartu,Savings,Branch,neutral,bagaimana cara mengganti pin kartu,2,0.04933707118670494,1,Medium
FB00552,Saya kecewa karena biaya administrasi terlalu tinggi,Savings,Branch,negative,saya kecewa karena biaya administrasi terlalu tinggi,5,0.1152856150730353,3,High
FB01868,Aplikasi banking sering error saat saya gunakan,Savings,Call Center,negative,aplikasi banking sering error saat saya gunakan,3,0.1701897356859821,3,High
FB01813,ATM sering tidak bisa digunakan,ATM,Call Center,negative,atm sering tidak bisa digunakan,3,0.21136854725851217,3,High
FB00209,Transaksi saya gagal dan saldo belum kembali,Savings,ATM,negative,transaksi saya gagal dan saldo belum kembali,4,0.07976518594179097,3,High
FB01387,Transfer berhasil tanpa masalah,Mobile Banking,Branch,positive,transfer berhasil tanpa masalah,6,1.614786542755145e-06,0,Low
FB01561,Saya sangat puas dengan layanan bank ini,ATM,Mobile App,positive,saya sangat puas dengan layanan bank ini,1,0.09265928272652466,0,Low
FB00059,Apa syarat pengajuan KPR,Customer Service,ATM,neutral,apa syarat pengajuan kpr,5,0.16188235170437767,1,Medium
FB00632,Saya kecewa karena biaya administrasi terlalu tinggi,Transaction,Branch,negative,saya kecewa karena biaya administrasi terlalu tinggi,5,0.1152856150730353,3,High
FB01962,Aplikasi mobile banking sangat mudah digunakan,Transaction,Branch,positive,aplikasi mobile banking sangat mudah digunakan,6,0.20989998208001634,0,Low
FB01860,Saya ingin mengetahui jam operasional cabang,Card,Email,neutral,saya ingin mengetahui jam operasional cabang,2,0.2455238818801823,1,Medium
FB01817,Bagaimana cara mengganti PIN kartu,Loan,Branch,neutral,bagaimana cara mengganti pin kartu,2,0.04933707118670494,1,Medium
FB00364,Proses transaksi berjalan lancar dan cepat,ATM,ATM,positive,proses transaksi berjalan lancar dan cepat,4,0.10629773296912669,0,Low
FB00506,Petugas bank ramah dan profesional,Transaction,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB01166,Petugas bank ramah dan profesional,Loan,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB01122,Aplikasi mobile banking sangat mudah digunakan,Transaction,Branch,positive,aplikasi mobile banking sangat mudah digunakan,6,0.20989998208001634,0,Low
FB01630,Customer service lambat merespons keluhan saya,Savings,Email,negative,customer service lambat merespons keluhan saya,4,0.1837918353330011,3,High
FB01217,Bagaimana cara mengganti PIN kartu,Savings,Branch,neutral,bagaimana cara mengganti pin kartu,2,0.04933707118670494,1,Medium
FB01152,Saya kecewa karena biaya administrasi terlalu tinggi,Loan,Branch,negative,saya kecewa karena biaya administrasi terlalu tinggi,5,0.1152856150730353,3,High
FB01125,Saya suka fitur mobile banking yang lengkap,Card,Email,positive,saya suka fitur mobile banking yang lengkap,6,0.22314460568451358,0,Low
FB01595,Saya tidak puas dengan pelayanan bank,Savings,Email,negative,saya tidak puas dengan pelayanan bank,1,0.09336184129421808,3,High
FB00119,Apa syarat pengajuan KPR,ATM,ATM,neutral,apa syarat pengajuan kpr,5,0.16188235170437767,1,Medium
FB01250,Customer service lambat merespons keluhan saya,Loan,Email,negative,customer service lambat merespons keluhan saya,4,0.1837918353330011,3,High
FB01994,Aplikasi sulit digunakan dan sering logout,Savings,ATM,negative,aplikasi sulit digunakan dan sering logout,3,0.242213474053518,3,High
FB00523,Pelayanan customer service sangat cepat dan membantu,Card,Call Center,positive,pelayanan customer service sangat cepat dan membantu,4,0.21081811532378333,0,Low
FB00514,Aplikasi sulit digunakan dan sering logout,Customer Service,ATM,negative,aplikasi sulit digunakan dan sering logout,3,0.242213474053518,3,High
FB00082,Aplikasi mobile banking sangat mudah digunakan,Card,Branch,positive,aplikasi mobile banking sangat mudah digunakan,6,0.20989998208001634,0,Low
FB00916,Saya ingin informasi tentang produk tabungan,Savings,Mobile App,neutral,saya ingin informasi tentang produk tabungan,2,0.16840665324179388,1,Medium
FB01019,Apa syarat pengajuan KPR,Loan,ATM,neutral,apa syarat pengajuan kpr,5,0.16188235170437767,1,Medium
FB00381,Saya sangat puas dengan layanan bank ini,Customer Service,Mobile App,positive,saya sangat puas dengan layanan bank ini,1,0.09265928272652466,0,Low
FB01030,Customer service lambat merespons keluhan saya,Mobile Banking,Email,negative,customer service lambat merespons keluhan saya,4,0.1837918353330011,3,High
FB01689,Transaksi saya gagal dan saldo belum kembali,Transaction,ATM,negative,transaksi saya gagal dan saldo belum kembali,4,0.07976518594179097,3,High
FB00085,Saya suka fitur mobile banking yang lengkap,Mobile Banking,Email,positive,saya suka fitur mobile banking yang lengkap,6,0.22314460568451358,0,Low
FB01678,Saya ingin mengetahui limit kartu kredit,Card,Call Center,neutral,saya ingin mengetahui limit kartu kredit,2,0.25019283653826707,1,Medium
FB00330,Customer service lambat merespons keluhan saya,Mobile Banking,Email,negative,customer service lambat merespons keluhan saya,4,0.1837918353330011,3,High
FB00007,Transfer berhasil tanpa masalah,ATM,Branch,positive,transfer berhasil tanpa masalah,6,1.614786542755145e-06,0,Low
FB00746,Petugas bank ramah dan profesional,Loan,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB01554,Aplikasi sulit digunakan dan sering logout,ATM,ATM,negative,aplikasi sulit digunakan dan sering logout,3,0.242213474053518,3,High
FB00915,Saya tidak puas dengan pelayanan bank,Card,Email,negative,saya tidak puas dengan pelayanan bank,1,0.09336184129421808,3,High
FB00874,Aplikasi sulit digunakan dan sering logout,Savings,ATM,negative,aplikasi sulit digunakan dan sering logout,3,0.242213474053518,3,High
FB00452,Saya kecewa karena biaya administrasi terlalu tinggi,Loan,Branch,negative,saya kecewa karena biaya administrasi terlalu tinggi,5,0.1152856150730353,3,High
FB00491,Proses pengajuan kredit terlalu lama,Mobile Banking,Mobile App,negative,proses pengajuan kredit terlalu lama,5,0.2129058517153481,3,High
FB01481,Saya sangat puas dengan layanan bank ini,Loan,Mobile App,positive,saya sangat puas dengan layanan bank ini,1,0.09265928272652466,0,Low
FB00288,Aplikasi banking sering error saat saya gunakan,Mobile Banking,Call Center,negative,aplikasi banking sering error saat saya gunakan,3,0.1701897356859821,3,High
FB00949,Transaksi saya gagal dan saldo belum kembali,Loan,ATM,negative,transaksi saya gagal dan saldo belum kembali,4,0.07976518594179097,3,High
FB01986,Petugas bank ramah dan profesional,Card,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB01369,Transaksi saya gagal dan saldo belum kembali,Loan,ATM,negative,transaksi saya gagal dan saldo belum kembali,4,0.07976518594179097,3,High
FB01147,Transfer berhasil tanpa masalah,Savings,Branch,positive,transfer berhasil tanpa masalah,6,1.614786542755145e-06,0,Low
FB00706,Petugas bank ramah dan profesional,Savings,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB01727,Transfer berhasil tanpa masalah,Card,Branch,positive,transfer berhasil tanpa masalah,6,1.614786542755145e-06,0,Low
FB01702,Aplikasi mobile banking sangat mudah digunakan,Mobile Banking,Branch,positive,aplikasi mobile banking sangat mudah digunakan,6,0.20989998208001634,0,Low
FB01629,Transaksi saya gagal dan saldo belum kembali,Card,ATM,negative,transaksi saya gagal dan saldo belum kembali,4,0.07976518594179097,3,High
FB01600,Saya ingin mengetahui jam operasional cabang,Loan,Email,neutral,saya ingin mengetahui jam operasional cabang,2,0.2455238818801823,1,Medium
FB01539,Apa syarat pengajuan KPR,Savings,ATM,neutral,apa syarat pengajuan kpr,5,0.16188235170437767,1,Medium
FB01406,Petugas bank ramah dan profesional,Savings,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB01651,Proses pengajuan kredit terlalu lama,Savings,Mobile App,negative,proses pengajuan kredit terlalu lama,5,0.2129058517153481,3,High
FB00328,Aplikasi banking sering error saat saya gunakan,Savings,Call Center,negative,aplikasi banking sering error saat saya gunakan,3,0.1701897356859821,3,High
FB00443,Pelayanan customer service sangat cepat dan membantu,Transaction,Call Center,positive,pelayanan customer service sangat cepat dan membantu,4,0.21081811532378333,0,Low
FB00775,Saya tidak puas dengan pelayanan bank,Card,Email,negative,saya tidak puas dengan pelayanan bank,1,0.09336184129421808,3,High
FB01088,Aplikasi banking sering error saat saya gunakan,Customer Service,Call Center,negative,aplikasi banking sering error saat saya gunakan,3,0.1701897356859821,3,High
FB01221,Saya sangat puas dengan layanan bank ini,Customer Service,Mobile App,positive,saya sangat puas dengan layanan bank ini,1,0.09265928272652466,0,Low
FB01636,Saya ingin informasi tentang produk tabungan,Card,Mobile App,neutral,saya ingin informasi tentang produk tabungan,2,0.16840665324179388,1,Medium
FB00178,Saya ingin mengetahui limit kartu kredit,Customer Service,Call Center,neutral,saya ingin mengetahui limit kartu kredit,2,0.25019283653826707,1,Medium
FB01323,Pelayanan customer service sangat cepat dan membantu,ATM,Call Center,positive,pelayanan customer service sangat cepat dan membantu,4,0.21081811532378333,0,Low
FB00705,Saya suka fitur mobile banking yang lengkap,Card,Email,positive,saya suka fitur mobile banking yang lengkap,6,0.22314460568451358,0,Low
FB00087,Transfer berhasil tanpa masalah,Customer Service,Branch,positive,transfer berhasil tanpa masalah,6,1.614786542755145e-06,0,Low
FB01884,Proses transaksi berjalan lancar dan cepat,Mobile Banking,ATM,positive,proses transaksi berjalan lancar dan cepat,4,0.10629773296912669,0,Low
FB01948,Aplikasi banking sering error saat saya gunakan,Transaction,Call Center,negative,aplikasi banking sering error saat saya gunakan,3,0.1701897356859821,3,High
FB00458,Saya ingin mengetahui limit kartu kredit,Customer Service,Call Center,neutral,saya ingin mengetahui limit kartu kredit,2,0.25019283653826707,1,Medium
FB01829,Transaksi saya gagal dan saldo belum kembali,Transaction,ATM,negative,transaksi saya gagal dan saldo belum kembali,4,0.07976518594179097,3,High
